,Unnamed: 0.1,Unnamed: 0,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score,roberta_similarity_score,normalized_roberta_score,xlnet_similarity_score,normalized_xlnet_score,universal_similarity_score,normalized_universal_score
1754,1754,1895,11.2,public private protected,5,4.75,4.875,0.103266358,0.896733642,0.868229845,0.630900085,0.676060832,0.985739091,0.836947398,0.999810618,0.776696832,0.964117295,0.90422621,0.95585552,0.889523406,0.924835265,0.906305991
1755,1755,1896,11.2,Public or Private.,5,5,5,0.023965061,0.976034939,0.969420053,0.932640553,0.940882231,0.991371324,0.901343733,0.999918441,0.903832762,0.997815045,0.994168182,0.947996215,0.869854599,1,0.999999851
1756,1756,1897,11.2,public: the function or variable can be used outside the class private: the function or variable can only be used with the class,5,5,5,0.103580773,0.896419227,0.867828645,0.226376325,0.321032058,0.977187152,0.739168507,0.999631423,0.565406,0.817328791,0.512436034,0.968887533,0.922137504,0.685002565,0.607351282
1757,1757,1898,11.2,Public and Private,5,5,5,0.044801474,0.955198526,0.94283233,0.82237637,0.844109282,0.991998977,0.908520027,0.999941209,0.930678691,0.997815045,0.994168182,0.947996215,0.869854599,1,0.999999851
1758,1758,1899,11.2,public private and protected,5,4.75,4.875,0.053645194,0.946354806,0.931547548,0.686886728,0.725197301,0.990722551,0.89392596,0.999881921,0.860771944,0.964117295,0.90422621,0.95585552,0.889523406,0.924835265,0.906305991
1759,1759,1900,11.2,Public Private,5,5,5,0.119905531,0.880094469,0.846997893,0.773127139,0.800885877,0.986667623,0.847563799,0.999827209,0.796260186,0.997815045,0.994168182,0.947996215,0.869854599,1,0.999999851
1760,1760,1901,11.2,"Private, public, protected",5,4.75,4.875,0.059580803,0.940419197,0.923973579,0.74443692,0.775706013,0.989014246,0.874393996,0.99984799,0.820762991,0.898432583,0.728908497,0.98370222,0.959212947,0.924835265,0.906305991
1761,1761,1902,11.2,The access-specifiers that can be used in a C++ class definition is private and public.,5,5,5,0.076639175,0.923360825,0.902206719,0.53619206,0.592940685,0.984378614,0.821392341,0.999899261,0.881217332,0.976978081,0.93855267,0.914145268,0.785138744,0.911615491,0.889827363
1762,1762,1903,11.2,public and private.,5,5,5,1.79E-07,1,1,0.93765986,0.945287408,0.989996414,0.885623656,0.999954224,0.946025309,0.997674361,0.993792685,0.873669214,0.683842804,1,0.999999851
1763,1763,1904,11.2,"static, long, unsigned",0,1.25,0.625,0.121665716,0.878334284,0.844751858,0.065815829,0.180116735,0.985111499,0.829771811,0.999727754,0.678990971,0.956553425,0.88403764,0.949878242,0.874564586,0.449179649,0.313394822
1764,1764,1905,11.2,"Private, Public, Protected, or Friend.",5,4.75,4.875,0.049857736,0.950142264,0.936380428,0.722705185,0.756633237,0.976095237,0.726684055,0.999919809,0.905445195,0.951910764,0.871646009,0.973255917,0.933069883,0.887970746,0.860353868
1765,1765,1906,11.2,"A C++ class definition may include access-specifiers public, private, and static.",4,5,4.5,0.064240873,0.935759127,0.918027227,0.559927464,0.613771975,0.982902776,0.80451829,0.999871756,0.84878579,0.907146768,0.752167349,0.940545363,0.851207992,0.789683044,0.737836916
1766,1766,1907,11.2,"local, global, local-variable, function specific",1.5,2.5,2,0.129514694,0.870485306,0.834736389,0.212761581,0.309083128,0.977419754,0.74182797,0.999877279,0.855298481,0.942089871,0.845433266,0.965512216,0.913690388,0.460868031,0.327964548
1767,1767,1908,11.2,"public, private",5,5,5,0.051513791,0.948486209,0.934267265,0.763932347,0.792816102,0.984733355,0.825448277,0.999803541,0.768352687,0.997674361,0.993792685,0.873669214,0.683842804,1,0.999999851
1768,1768,1909,11.2,"Public, protected, and private.",5,4.75,4.875,0.028919339,0.971080661,0.963098284,0.805903316,0.829651767,0.977568287,0.743526227,0.999891556,0.872132122,0.969132216,0.917611433,0.94436355,0.86076344,0.924835265,0.906305991
1769,1769,1910,11.2,"private, public",5,5,5,0.051513791,0.948486209,0.934267265,0.763932407,0.792816155,0.992271207,0.911632575,0.999733306,0.68553798,0.99945829,0.998554133,0.913739483,0.784123221,1,0.999999851
1770,1770,1911,11.2,public - can be accessed by any of the program  private - can only be accessed by the class functions themselves and no outside functions or calls,5,5,5,0.084553123,0.915446878,0.892108348,0.222416222,0.317556488,0.972147415,0.681546499,0.999827184,0.796230601,0.921575755,0.790679461,0.972511831,0.931207723,0.732246339,0.666241286
1771,1771,1912,11.2,"public , private, protected",5,5,5,0.059580803,0.940419197,0.923973579,0.669864953,0.710258203,0.981399872,0.787334788,0.999820003,0.787763703,0.964117295,0.90422621,0.95585552,0.889523406,0.924835265,0.906305991
1772,1772,1913,11.2,public and private,5,5,5,0.044801474,0.955198526,0.94283233,0.78288126,0.809446545,0.988644603,0.870167675,0.999921496,0.907434495,0.997674361,0.993792685,0.873669214,0.683842804,1,0.999999851
1773,1773,1914,11.2,"public, private, protected",5,4.75,4.875,0.059580803,0.940419197,0.923973579,0.669864953,0.710258203,0.981399872,0.787334788,0.999820003,0.787763703,0.964117295,0.90422621,0.95585552,0.889523406,0.924835265,0.906305991
1774,1774,1915,11.2,"functions and data members can be given access-specifications of public, private, and friend. public access is given to any functions or members not given specific access rights.",5,4.75,4.875,0.062497497,0.937502503,0.920251814,0.42869553,0.498596756,0.974143192,0.704365288,0.999926284,0.913080399,0.814730644,0.505501373,0.949216087,0.872907467,0.709912479,0.638401826
1775,1775,1916,11.2,data member or data functions are access specifiers,0,1.25,0.625,0.179870963,0.820129037,0.770480677,0.02304237,0.142576768,0.985256827,0.831433422,0.99989288,0.873693592,0.948704494,0.86308822,0.938016817,0.844880017,0.475508302,0.346213845
1776,1776,1917,11.2,public or private,5,5,5,0.086602628,0.913397372,0.889493133,0.731060207,0.763965991,0.986839832,0.849532763,0.999893674,0.874629906,0.997674361,0.993792685,0.873669214,0.683842804,1,0.999999851
1777,1777,1918,11.2,public and private,5,5,5,0.044801474,0.955198526,0.94283233,0.78288126,0.809446545,0.988644603,0.870167675,0.999921496,0.907434495,0.997674361,0.993792685,0.873669214,0.683842804,1,0.999999851
1778,1778,1919,11.2,public and private,5,5,5,0.044801474,0.955198526,0.94283233,0.78288126,0.809446545,0.988644603,0.870167675,0.999921496,0.907434495,0.997674361,0.993792685,0.873669214,0.683842804,1,0.999999851
1779,1779,1920,11.2,"public - can be accessed from outside the class private - accessible only from inside the class, not inherited protected - accessible only from inside the class, inherited",5,4.75,4.875,0.089356244,0.910643756,0.885979459,0.261085153,0.351494131,0.964556627,0.594756964,0.9998564,0.830679377,0.837220838,0.565529487,0.978831172,0.947022594,0.752029777,0.690901608
1780,1780,1921,11.2,public private protected,5,5,5,0.103266358,0.896733642,0.868229845,0.630900085,0.676060832,0.985739091,0.836947398,0.999810618,0.776696832,0.964117295,0.90422621,0.95585552,0.889523406,0.924835265,0.906305991
1781,1781,1922,11.3,ie. GradeBook myGradeBook();  call upon the class and then give it a name like shown,0,2.5,1.25,0.119067013,0.880932987,0.848067861,0.246250019,0.338474131,0.979861671,0.769747719,0.999914825,0.899568907,0.933742699,0.823154001,0.966451677,0.916041497,0.680594683,0.601856796
1782,1782,1923,11.3,They are initialized as a named instance of the template formed by the class. This named instance can then be modified to be different from the class that it was created from.,3,3.75,3.375,0.097771347,0.902228653,0.875241602,0.248461083,0.340414663,0.989728673,0.882562423,0.999767123,0.725411289,0.80955178,0.491678574,0.959332116,0.898223983,0.680438042,0.601661541
1783,1783,1924,11.3,not answered,0,0,0,0.113388062,0.886611939,0.855314328,0.024732584,0.144060179,0.974181154,0.704799321,0.999560354,0.481607809,0.797582206,0.45973083,0.957582389,0.893845092,0.344307631,0.182670431
1784,1784,1925,11.3,Objects are initialized by a value given.  When an object is defined for a certain task.,2,2.5,2.25,0.076124132,0.923875868,0.902863926,0.338646799,0.419565822,0.992937095,0.919246035,0.999866087,0.842101943,0.906210903,0.749669451,0.96136011,0.90329927,0.653714716,0.568350554
1785,1785,1926,11.3,"They are initialized with a "" . "" (dot) between the constructor and the object being created.",0,4.5,2.25,0.083353996,0.916646004,0.893638459,0.387848139,0.462747195,0.987499782,0.857078318,0.999903987,0.886789887,0.979851527,0.946222125,0.93846442,0.846000195,0.621522784,0.528222874
1786,1786,1927,11.3,objectname classname();  to call a function from the class:  objectname.funciton();,0,2.5,1.25,0.116461396,0.883538604,0.851392685,0.164377496,0.266619016,0.983458002,0.810866486,0.99995193,0.943319512,0.949666437,0.865655722,0.954131651,0.885209227,0.579562604,0.475918942
1787,1787,1928,11.3,"If the object refers to a class, the constructor(s) will initialize the objects based on return type and parameters passed. Compiler will auto-create one if one is not provided.",5,5,5,0.088753939,0.911246061,0.886748013,0.440699309,0.509131828,0.972460458,0.685125688,0.999934202,0.922417089,0.888398516,0.702126775,0.960242542,0.900502428,0.739789128,0.675643475
1788,1788,1929,11.3,classname objectname(input parameters);,3,2.5,2.75,0.147553206,0.852446795,0.81171885,0.17768845,0.278301325,0.995180688,0.944898226,0.999932459,0.920361707,0.982447914,0.953152088,0.956701209,0.891639839,0.503366768,0.3809398
1789,1789,1930,11.3,When the class is called by the Constructor,2,5,3.5,0.095255017,0.904744983,0.878452493,0.408785254,0.481122576,0.984658223,0.824589259,0.999899558,0.881567619,0.980045124,0.946738851,0.955911565,0.889663665,0.731985688,0.665916381
1790,1790,1931,11.3,"Constructors; default when not provided by user, or programmer specified constructors.",5,5,5,0.068544328,0.931455672,0.912535923,0.647261143,0.690420053,0.986046911,0.840466867,0.99991083,0.894858216,0.949172624,0.864337696,0.961169097,0.902821238,0.735413373,0.670189036
1791,1791,1932,11.3,Objects are usually initialized at the beginning of the program and are initialized usually in the main function. They are initialized after the class's name.,1,3.75,2.375,0.102659404,0.897340596,0.869004332,0.229009628,0.323343167,0.989544466,0.880456289,0.99987644,0.854308535,0.917791559,0.780579141,0.956735901,0.891726659,0.662520349,0.579326894
1792,1792,1933,11.3,"&lt;variable type&gt; &lt;variable name&gt;; or, if you want to initialize a variable to a certain value, &lt;variable type&gt; &lt;variable name&gt; = &lt;value&gt;;",1,3.75,2.375,0.163224399,0.836775601,0.791722061,0.11310599,0.22162077,0.965631672,0.607048524,0.99977029,0.729145741,0.943909476,0.850289936,0.961561537,0.903803364,0.535866678,0.421451377
1793,1793,1934,11.3,"variables are set to a given value, or 0 if none is given.",1,1.25,1.125,0.093239963,0.906760037,0.881023747,0.212754488,0.309076903,0.987410531,0.856057868,0.99986712,0.843320051,0.924241197,0.797793737,0.942862506,0.857006907,0.595959067,0.496357355
1794,1794,1935,11.3,"When the object is initialized, its constructor is called (whether one is provided or c++ assigns a default constructor).",5,5,5,0.076667726,0.923332274,0.902170288,0.443088681,0.511228851,0.981423249,0.787602075,0.999941077,0.93052326,0.917275926,0.779202876,0.963613156,0.908937774,0.742078841,0.678497632
1795,1795,1936,11.3,"Objects are initialized essentially as copies of the corresponding classes, complete with their own separate variables.",2,3,2.5,0.100179374,0.899820626,0.872168905,0.230752945,0.324873182,0.991834283,0.906636988,0.999944276,0.934294678,0.954776282,0.879294305,0.962916675,0.907194751,0.586029828,0.483980423
1796,1796,1937,11.3,"If you had a class Gradebook, you would initialize it in your main function by use of a constructor in the Gradebook class.  If no constructor is specified or found, c++ will use a default one with no parameters.  Gradebook myGradebook;  In this bit of code, the class Gradebook has been initialized as object myGradebook.",5,5,5,0.089241982,0.910758019,0.88612526,0.436686277,0.505609806,0.971708194,0.676524649,0.999935661,0.924136944,0.881641096,0.684090684,0.964270783,0.910583561,0.731832206,0.665725063
1797,1797,1938,11.3,objects are initialized by stating the classname first then assigning a name to the object. Within the object's ( ) is a place where it can be initialized.,3,3.75,3.375,0.092074156,0.907925844,0.882511343,0.286148846,0.373491189,0.985263634,0.831511247,0.999919356,0.904911893,0.924283885,0.797907675,0.960767627,0.901816513,0.678341269,0.599047886
1798,1798,1939,11.3,They are initialized with a constructor.,5,5,5,0.064617813,0.935382187,0.917546244,0.569301844,0.621999364,0.993742735,0.928457345,0.999927733,0.91478916,0.951267562,0.869929252,0.88275946,0.706592181,0.607875824,0.511211754
1799,1799,1940,11.3,"The value is specified after declaration,  It can initialized anywhere between the declaration and the corresponding }.",1,3.75,2.375,0.106202185,0.893797815,0.864483665,0.22292763,0.318005324,0.990610167,0.892641021,0.999956517,0.948728035,0.971754531,0.9246106,0.960734465,0.901733522,0.589654028,0.488498038
1800,1800,1941,11.3,"with the default constructor for that object in its class.  if no constructor is specified, it uses the default system constructor.",4,5,4.5,0.07455641,0.92544359,0.904864373,0.555116773,0.60954989,0.986601468,0.846807421,0.999913509,0.898017064,0.898401396,0.728825256,0.957135347,0.892726319,0.680030882,0.601154011
1801,1801,1942,11.3,initialized using the same name as the class,1,4,2.5,0.138062358,0.861937642,0.823829381,0.185462594,0.285124274,0.99349813,0.925660639,0.999786472,0.748227036,0.948266756,0.861919863,0.909512738,0.77354531,0.73071754,0.664335617
1802,1802,1943,11.3,they are initialized to a value dependent on the compiler,1,1.25,1.125,0.107223511,0.892776489,0.863180431,0.056680985,0.172099574,0.989472373,0.879632016,0.999875252,0.85290787,0.99088457,0.975670193,0.911822598,0.779325998,0.478604198,0.35007292
1803,1803,1944,11.3,memory is allocated in accordance with their type and initialization input.,1,2.5,1.75,0.090737522,0.909262478,0.884216918,0.247975364,0.339988375,0.990743217,0.894162248,0.999940941,0.930363053,0.967918082,0.914370813,0.960548804,0.901268884,0.631919801,0.541182897
1804,1804,1945,11.3,Objects are assigned a space in memory when they are created. the name given to the object points to the memory address where the objects data resides.,1,1.25,1.125,0.109606087,0.890393913,0.860140211,0.223341048,0.318368158,0.988046875,0.863333527,0.999875483,0.853180151,0.875787269,0.668466355,0.929061286,0.82246778,0.573243618,0.46804224
1805,1805,1946,11.3,using constructor,5,5,5,0.138198197,0.861801803,0.823656048,0.691962779,0.729652278,0.996899284,0.96454786,0.99987571,0.853447535,0.951221217,0.869805554,0.950767538,0.87679015,0.852108479,0.815651066
1806,1806,1947,11.3,by giving them a value,2,1.25,1.625,0.11231184,0.88768816,0.856687611,0.13072899,0.23708753,0.990264083,0.888684049,0.9998142,0.780920296,0.977606876,0.940230973,0.932198847,0.830319884,0.473776668,0.344055339
1807,1807,1948,11.3,"By declaring the class first, the name of the variable, and then any variables that need to be put in the constructor.  Ex. Class myClass(x, y)",5,5,5,0.085033894,0.914966106,0.891494873,0.459220648,0.525387012,0.980543804,0.777546909,0.999918879,0.904348801,0.900706052,0.734976566,0.969596031,0.923910601,0.76440686,0.70632981
